Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
101112C14_R1_001	710.0	582.5	397.0	386.0	569.5	961.0	1829.0	3318.5	5522.0	8632.0	12732.5	17792.0	23810.5	29755.5	34910.5	39874.5	44258.0	48002.0	52082.0	56348.0	58449.0	59279.5	60574.0	62817.0	67497.0	75016.5	86273.5	101354.0	120319.5	144468.0	173580.0	210156.0	249904.5	293656.0	349436.0	406645.5	467896.0	539518.0	609114.0	671681.0	728126.5	776409.0	812589.0	830000.0	834444.0	824856.0	798474.0	750940.5	694838.0	634281.5	570534.0	516998.5	467090.5	426217.5	383506.5	344492.0	314627.0	279157.5	244448.5	211722.5	178982.5	152734.5	129244.5	105430.5	82531.0	64967.5	54845.5	43983.5	33608.5	29288.5	28944.0	24507.5	17076.5	13169.5	11632.0	10241.5	7101.0	3705.0	1934.5	1261.0	890.0	587.0	331.5	208.5	149.5	100.5	64.0	33.5	20.5	12.5	10.5	5.0	2.5	2.5	1.5	1.0	0.5	0.0	0.5	1.0	1.0
101112C14_R2_001	832.0	673.5	468.0	460.0	620.5	1127.5	2045.0	3466.0	5925.0	9303.0	13549.5	18623.0	24431.5	30405.0	35609.5	40435.0	44965.5	48682.5	52739.5	56433.0	58345.0	59202.5	60505.0	63140.5	67083.0	74271.0	85703.5	101102.5	120673.0	144460.5	173212.5	209370.0	249525.0	294109.0	349356.5	405625.0	466033.5	539272.0	609108.0	670553.5	726528.5	774931.0	812187.0	830039.0	833713.0	823745.0	797237.0	750616.5	695406.5	633092.0	568219.0	515289.5	467658.5	427102.0	383073.0	344247.0	316275.0	281234.5	244925.5	212137.5	179225.5	152942.5	130192.0	106239.5	83673.5	65863.5	54854.5	43990.5	33903.0	29157.0	28348.5	24578.0	17350.5	13283.0	11795.0	10065.5	6918.0	3849.5	2090.5	1295.5	903.0	595.0	362.5	266.5	202.0	128.0	65.0	33.0	23.0	13.0	7.0	2.5	0.0	0.0	1.0	2.0	1.5	3.0	5.5	6.5	14.0
101112C4_R1_001	2103.0	1481.0	689.5	548.5	722.0	1198.0	2327.5	4204.5	6838.5	10892.0	16304.5	22119.5	28680.5	36373.0	43218.5	48843.5	53725.5	57992.5	63202.5	68149.0	70787.0	71768.0	72271.0	73386.5	75269.5	78858.5	86674.5	96813.0	107432.0	122302.5	138766.0	159212.5	180921.5	204132.0	237978.0	269024.5	301323.0	343232.0	375345.5	392348.0	412035.5	433274.5	449348.0	462331.5	479876.5	504000.0	525417.5	541035.0	564205.0	594862.5	621010.0	649585.0	686783.5	721054.5	728458.0	720618.0	699674.0	651655.5	594759.5	533617.0	463850.0	399836.5	340186.5	284253.0	231428.5	183111.5	147264.5	118312.5	94170.0	75571.5	61840.0	50129.0	38548.0	29516.0	24645.5	20351.5	14712.5	9070.5	5545.0	3712.5	2581.5	1747.0	1042.0	630.5	393.5	244.0	139.0	66.5	35.5	20.0	9.0	3.5	2.5	2.5	2.0	1.5	3.0	2.5	0.5	0.0	0.0
101112C4_R2_001	2740.0	1788.0	687.5	601.0	829.0	1420.5	2508.5	4361.0	7369.0	11221.0	16331.5	22867.5	29846.5	36795.0	43542.5	49850.5	54998.0	58838.5	63190.0	67490.0	69948.5	71227.0	72200.0	73728.0	75526.5	79037.5	86645.5	96505.5	106947.0	121040.5	138088.5	158825.5	180842.0	204234.5	237107.0	268224.5	300254.5	341522.5	373854.5	392166.0	411703.5	433025.5	449288.5	461008.0	478260.0	503702.5	525965.0	541487.5	564927.0	595080.5	620337.0	649499.0	687671.5	721492.5	728595.0	720747.5	699396.0	650934.0	592786.0	532141.0	465124.0	400481.5	339985.0	284576.5	231622.0	184349.0	148825.0	118542.5	93891.0	75700.5	62158.0	50481.0	38877.0	30107.5	25007.0	20419.5	14881.5	9345.0	5775.5	3815.0	2573.0	1730.0	1101.5	694.0	433.5	270.5	155.5	70.0	33.0	23.5	12.5	4.0	2.5	2.0	2.5	1.5	0.0	1.0	2.5	7.0	39.5
101112C9_R1_001	1501.0	1080.0	513.5	350.0	379.5	600.0	1095.5	1823.5	2955.5	4697.0	6772.5	9371.0	12512.5	15699.0	18501.0	21103.0	23661.5	25848.5	28479.0	31737.0	33964.0	35704.0	38424.5	42134.5	47703.5	55781.0	67275.0	82523.5	98990.5	119567.0	144534.5	174616.5	208335.0	246062.0	293355.0	342374.5	396819.5	461295.5	523978.0	578508.0	627047.5	672525.0	712333.5	731080.5	733250.0	734879.5	726611.5	692953.0	653919.0	621672.0	592293.5	570356.0	548882.5	530958.5	502703.0	474335.0	457751.0	426450.5	382741.5	340791.5	297885.5	260746.0	227119.0	186416.0	145983.5	117427.0	102069.5	83143.0	63335.0	54377.0	53293.5	45267.5	31257.0	24189.5	21629.5	18799.0	12673.0	6718.0	3457.0	2142.5	1573.5	1078.5	651.5	473.0	311.5	192.0	113.0	56.5	27.5	14.0	6.5	5.5	4.5	2.5	1.0	1.0	0.5	0.0	0.5	1.5	1.5
101112C9_R2_001	1601.0	1114.0	481.5	362.5	462.0	684.5	1134.5	1935.0	3162.5	4895.0	7180.5	9778.5	12841.5	16318.0	19366.5	21759.5	23798.0	26044.0	28719.5	31556.0	33684.0	35639.5	38595.5	42482.5	47681.0	55479.0	67222.0	81849.5	98088.5	118971.5	143944.5	174181.0	207517.5	245227.5	293733.5	343472.0	396990.5	461231.0	522466.0	576292.5	626775.5	672590.5	710596.0	730299.5	734802.0	733847.0	724277.0	693488.5	654593.0	621771.5	594078.0	572176.5	549338.0	530383.0	502932.5	475751.5	458739.5	426769.5	383294.0	341735.0	299033.5	260939.0	226546.0	186172.5	146215.0	117661.5	100868.5	81618.5	62746.5	53998.0	52633.0	45257.5	31609.0	24142.5	21290.5	18421.5	12556.0	6810.0	3633.0	2222.0	1631.0	1128.5	670.5	443.5	283.0	185.0	107.5	49.5	24.0	15.5	9.5	3.5	3.5	4.0	5.5	7.0	9.0	11.0	14.0	12.0	169.5
101112H14_R1_001	414.0	356.0	251.5	261.5	470.5	913.5	1669.0	3021.0	5114.5	8093.0	11961.0	16515.0	22075.0	28135.5	33309.0	37870.5	42269.5	45720.5	49832.0	53944.0	55894.0	56926.5	58514.5	60879.0	64810.0	72088.0	83231.5	98384.0	117616.5	140250.5	167810.5	202200.5	239735.0	282503.0	335375.5	388461.5	445650.5	513046.0	578152.0	637299.0	688358.5	732355.0	766424.5	782046.5	787514.5	781442.5	757739.0	720106.0	677703.5	628981.5	578988.0	538019.0	501456.5	472600.5	440055.0	406271.5	377213.5	339461.0	298709.5	260952.5	223971.0	191231.0	161168.0	131963.5	105411.5	84152.0	69591.0	55801.5	43535.5	36424.5	32717.5	27159.5	19607.0	15046.0	12757.0	10554.5	7333.0	4222.0	2379.0	1567.5	1128.0	764.5	459.0	322.0	242.5	155.5	81.0	36.5	20.0	12.0	8.0	6.0	3.0	0.5	0.0	0.0	0.5	1.5	1.5	0.5	0.5
101112H14_R2_001	516.0	416.0	297.5	367.0	566.5	1023.0	1837.5	3277.5	5432.5	8491.0	12628.0	17413.0	23009.0	28774.5	34069.0	39013.0	43152.5	46723.5	50114.5	53713.5	55799.0	56791.0	58472.5	60559.0	64630.5	71616.5	82563.0	98028.0	116905.0	139728.0	167446.0	201725.0	239453.5	282212.5	335383.5	388804.5	446606.0	512946.0	578091.5	637210.0	688081.0	732113.0	764817.5	780829.0	785562.5	780396.0	758646.0	719709.5	675152.5	626212.0	578771.5	539099.5	502069.5	472551.5	439979.5	405806.5	377068.0	340410.0	300006.0	262234.5	224183.5	191182.0	161139.0	131759.0	104963.5	84269.0	69862.5	55805.0	43797.5	36530.0	32877.0	27532.5	19770.5	14828.0	12664.0	10518.0	7233.0	4189.0	2441.0	1623.5	1147.5	831.5	519.0	344.5	230.0	154.5	86.5	39.5	23.0	14.0	10.5	7.0	5.0	4.5	7.0	9.0	9.5	10.5	11.5	11.5	219.0
101112H4_R1_001	1487.0	1086.5	543.5	453.5	703.5	1303.5	2389.5	4186.5	6923.0	10785.0	15627.5	21356.5	28169.5	35366.5	41755.5	47087.0	51953.5	56310.0	60610.0	65110.0	67311.0	67819.0	68240.0	68682.5	69715.5	72310.0	78935.5	87449.0	96312.5	109003.5	123974.5	142202.5	160699.5	178979.0	205967.0	231747.0	258253.0	292401.5	317229.0	329307.0	342872.5	359546.5	374505.0	387778.5	408406.5	439037.5	469561.0	498278.0	539455.5	587934.5	631494.5	684094.5	742605.5	790902.5	811841.0	811000.0	793187.0	744330.0	682461.0	616093.5	538061.0	462742.5	392860.0	327684.5	266286.0	211228.0	169688.0	134376.5	104871.5	83438.5	68012.0	54506.0	41132.0	31509.5	25723.5	20912.5	15338.0	9732.5	6316.5	4427.0	3040.5	2179.5	1566.0	1149.0	807.5	552.0	367.5	178.0	66.5	30.0	9.0	7.5	5.5	3.5	3.0	2.5	3.0	2.0	0.5	0.5	0.0
101112H4_R2_001	1993.0	1354.5	632.5	577.0	790.0	1407.0	2528.0	4336.5	7083.0	10945.5	16107.5	22212.0	29014.5	36216.5	42606.5	48068.0	52879.0	56953.0	61408.5	65486.0	67052.0	67705.0	68345.0	68481.0	69261.5	71845.5	78195.0	87167.5	96563.5	108331.5	123495.5	141935.0	159489.0	177725.0	205169.0	231145.5	257326.0	291433.0	316628.5	329543.0	343200.0	359320.0	374968.0	388191.5	408850.0	438712.5	468527.5	497989.5	538104.5	586303.0	632569.5	684082.5	741105.5	788599.5	809961.5	812763.0	794302.5	745420.5	683231.0	615812.5	538664.0	463173.0	392436.5	326683.5	265553.0	211176.5	169668.5	134864.0	106134.5	83999.5	67974.5	54439.5	41437.5	31959.0	25769.5	20727.0	15256.0	9920.5	6392.5	4442.0	3048.5	2208.5	1531.0	1052.0	781.0	553.5	323.0	151.0	80.0	39.5	16.0	9.0	8.5	8.0	7.0	7.5	8.0	11.5	12.5	12.0	143.0
