Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
101112C14_R1_001	1.7109671224550007e-05	0.22577922147916188	0.0	0.0	0.0	5.132901367365002e-05	0.0017166703461965174	0.0	0.0	0.0023166494838040706	1.14067481683386e-06	7.186561130685617e-05	2.281467340777906e-05	6.73112813285385e-05	0.0029904157745116932	0.0	0.0	1.8289596278652424e-05	0.0	0.02232634853101873	0.0	0.002340324756659779	0.0	7.340768269896192e-05	0.00012627309974080266	0.0	0.0	6.109359658879177e-05	0.0	5.4469575792450337e-05	1.1635052522488695e-06	0.0	0.0	1.1838914005999984e-05	1.4323361707316068e-05	0.0	3.665286568170072e-06	0.0
101112C14_R2_001	0.004237495239946884	0.001842141268509884	0.0	0.007106216781929769	0.002412463642661551	0.007585287576217169	0.0005817288216347002	0.0018136251498023007	0.005851507558796102	0.0007551068233768069	6.615914616831035e-05	0.000427771608107091	0.0	0.00011180519063583611	0.0	1.1419325168355968e-06	0.00013253136926109465	0.0	1.7155233614596056e-05	8.124485704320878e-05	0.0	0.0	2.292432632883981e-06	0.0	2.869830097219168e-05	3.447328916477633e-06	1.0356126953965267e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.0126108776929738e-05	8.116577446979502e-05	2.415058381681695e-06	0.0	0.0
101112C4_R1_001	2.2214221400147935e-05	0.2239082446027911	0.0	0.0	0.0	6.108910885040682e-05	0.0017216021585114648	0.0	0.0	0.002485771374676554	1.1107172014262764e-06	6.997608683859101e-05	2.6657861278887794e-05	5.221177986624897e-05	0.0030463878287103592	0.0	0.0	2.1148920210711814e-05	0.0	0.02244520296295398	0.0	0.002430513932338307	0.0	8.376383009241954e-05	0.0001587212095933245	0.0	0.0	7.294654575885192e-05	0.0	6.88225841332398e-05	0.0	0.0	0.0	8.07629654268744e-06	1.2804782041307156e-05	0.0	2.3871082500239516e-06	0.0
101112C4_R2_001	0.00403188118412685	0.0018271197101621677	0.0	0.0073251395066987815	0.002704581455468011	0.008169279919904404	0.0008052655257553627	0.0018215661548121307	0.006208874881341348	0.0007741656157951555	6.664302468342119e-05	0.0004487358151304409	1.110744713454966e-06	0.00011553237976017566	0.0	2.2239359378351197e-06	0.0001190409438545057	0.0	1.670484726557687e-05	8.802417210619838e-05	0.0	2.2308274905451676e-06	2.2321650542306175e-06	0.0	2.5707842817912208e-05	6.713096080135929e-06	7.842198124217909e-06	2.2444575141699336e-06	0.0	5.641062276109059e-06	0.0	0.0	0.0	2.7689695063079665e-05	7.449924228450343e-05	1.1784673278182635e-06	0.0	0.0
101112C9_R1_001	3.977535108992133e-05	0.2079455354981087	0.0	0.0	0.0	6.250412314130494e-05	0.0016421537807124664	0.0	0.0	0.002029679344188557	0.0	5.114025436367006e-05	2.500213938760896e-05	4.660102892798652e-05	0.0026803120820292395	0.0	0.0	2.6196548420230813e-05	0.0	0.01972458419085124	0.0	0.0021288787828977404	0.0	8.229255162114613e-05	0.0001018045066132665	0.0	0.0	5.282229523437252e-05	2.301750939638032e-06	5.30927643241739e-05	0.0	0.0	1.5222502756034125e-05	8.253788235290788e-06	9.512951508906911e-06	0.0	0.0	0.0
101112C9_R2_001	0.007403897495738213	0.004682127042585025	0.0	0.00635269178836172	0.002312652556228283	0.0074266262677895965	0.0006193590384002036	0.0017501154479565384	0.0055685491525889865	0.0007182291968237223	6.704994232000301e-05	0.00040457375172093005	0.0	8.638108632467721e-05	0.0	3.4132481677854495e-06	0.00011042057272327948	0.0	1.1395626217352016e-05	9.463601364377671e-05	0.0	0.0	4.568615818254341e-06	0.0	2.7452146076666822e-05	3.43485532956103e-06	0.0017046860765563168	0.0	3.4525649795746258e-06	1.1541693478982426e-05	0.0	0.0	0.0	3.1835572616068605e-05	7.491317473865439e-05	2.4048650708968048e-06	0.0	0.0
101112H14_R1_001	2.266429560360827e-05	0.20189921131084335	0.0	0.0	0.0	6.232681290992274e-05	0.0014731792142345375	0.0	0.0	0.0019468629923499502	0.0	4.64621598061907e-05	2.3797879577199167e-05	3.853431469957056e-05	0.0025284513707029676	0.0	0.0	1.475998990462106e-05	0.0	0.018820837750593386	0.0	0.002047706487394666	0.0	6.493102246482376e-05	0.00012542794732842635	0.0	0.0	5.6196535017987706e-05	8.057115000572112e-06	6.939141703345332e-05	0.0	0.0	2.72429680450882e-05	2.3955437520194433e-06	1.2138663399391656e-05	0.0	6.283601085534816e-06	0.0
101112H14_R2_001	0.008793746694200008	0.005314777319046139	0.0	0.006051366926163408	0.002272095634261729	0.0068786137156951095	0.0005156127249820882	0.001427850623027321	0.00509946651081186	0.0006312006325604904	5.892722332668585e-05	0.00038529454470406587	2.266448026958402e-06	7.140093311499457e-05	0.0	0.0	0.00010440553333438872	0.0	1.4766583031769418e-05	6.932266573424271e-05	2.2739827696232378e-06	0.0	0.0	0.0	2.8505524125428e-05	7.992165941935156e-06	0.002420411222604957	0.0	0.0	1.387789708040502e-05	0.0	1.173004167718998e-06	0.0	3.832776534707205e-05	7.282994971456123e-05	3.703178858107518e-06	1.2549896978523198e-06	0.0
101112H4_R1_001	3.873864964483023e-05	0.21008523111672073	0.0	0.0	0.0	6.0875020870447496e-05	0.001671296027534104	0.0	0.0	0.002102955266433641	0.0	5.9769198583261905e-05	2.6564484311635404e-05	4.8707943748657e-05	0.0027244916012839444	0.0	0.0	1.4419491514378811e-05	0.0	0.019881493860249365	0.0	0.00218893504341373	0.0	6.124434546269428e-05	0.00012709306814673456	0.0	0.0	3.1424361013115116e-05	4.506781596507776e-06	5.8878110219188256e-05	0.0	0.0	1.73891734936272e-05	7.029164754343343e-06	9.48945993822836e-06	0.0	4.898029215495273e-06	0.0
101112H4_R2_001	0.007299468411647296	0.004526887915638732	0.0	0.006480422676299455	0.0026176258974292426	0.007349275246904935	0.0007138979720261571	0.0015772164498252304	0.0054510814143082535	0.0006829070523102929	7.969104402052474e-05	0.0003796408926988847	0.0	0.00011069664319956869	0.0	2.2160423694891208e-06	0.00010974986055670494	1.109154094978063e-06	9.987586317992187e-06	6.551043051522932e-05	1.1109564412865632e-06	2.2233045268659003e-06	3.3374420211228484e-06	0.0	2.341088762124011e-05	2.2331536333214214e-06	0.0017512397210620895	1.1222672707786495e-06	1.1266712802353364e-06	9.057921171312396e-06	0.0	0.0	0.0	5.271763447398714e-05	6.28666862573495e-05	4.817980259072675e-06	1.2226163285203329e-06	0.0
101112H9_R1_001	4.8780567122873366e-05	0.21288381498723302	0.0	0.0	0.0	4.3360504109220775e-05	0.001615178778068474	0.0	0.0	0.0022655863397067853	2.1680305638542347e-06	7.262960492833713e-05	2.1680688489341987e-05	5.962964827744691e-05	0.0029048532037640085	0.0	0.0	2.3902409504119524e-05	0.0	0.020777382113589992	0.0	0.0022843250875512777	0.0	7.84870658765926e-05	0.00012872320975468847	0.0	0.0	6.457459781763908e-05	0.0	6.922459226715155e-05	0.0	0.0	4.43874578532765e-06	3.3438429574409488e-06	6.723602355533402e-06	0.0	2.2789990781904528e-06	0.0
101112H9_R2_001	0.005848247991731152	0.003414639698601136	0.0	0.007111122673912207	0.0025311694273757626	0.007544727715004415	0.0006612476876656167	0.0017506803534097887	0.0058374078657038465	0.0007230364060212564	6.612487341964805e-05	0.00046938023001907717	1.084025705067934e-06	9.106963465063427e-05	0.0	1.0852746880700779e-06	0.0001053283185760758	0.0	2.5001817523430398e-05	9.462406841924871e-05	1.0882108148153677e-06	1.0887904472313463e-06	3.268217619673659e-06	0.0	2.3998669426499107e-05	6.5507092147167e-06	0.0010765732566131161	0.0	0.0	2.1975697142457247e-06	0.0	0.0	0.0	4.0124552406438264e-05	8.852405126757253e-05	0.0	1.137876171194608e-06	0.0
101112L14_R1_001	3.8119244402515694e-05	0.22421194996925412	0.0	0.0	0.0	2.178242537286611e-05	0.0018569517630368359	0.0	0.0	0.0023819082145229093	0.0	6.42587280315882e-05	2.5050214243591027e-05	5.2284973715744614e-05	0.0030720421119325076	0.0	0.0	1.7461318541268356e-05	0.0	0.022762413115545787	0.0	0.0024461681710546243	0.0	8.429864680856217e-05	0.00012819112073355298	0.0	0.0	5.941545883291007e-05	0.0	6.530282057934935e-05	0.0	0.0	0.0	1.1354268318119258e-05	1.2614444837479965e-05	0.0	1.1779598482255278e-06	0.0
